0.77345,-1.9143
0.83487,29.7972
0.84108,30.7821
0.99487,20.7524
1.97625,20.4123
2.22791,23.8174
2.77662,2.6780
3.03766,12.0455
3.15941,5.5053
3.25308,39.2458
3.63283,-0.7362
3.99000,14.0752
4.06195,10.3320
4.72170,10.5941
5.27725,26.5133
5.39700,1.1655
5.83791,1.8465
5.97291,28.3333
6.06754,14.2368
6.24525,43.6625
